Date,Location,18-24,25-44,45-64,65+,U18,Female,Male,Transgender,DNAA,DSH,DSH ,SA Only,SA/DSH,SI Only,SI/DSH,SI/SA,SI/SA/DSH,Crime,Recorded Crimes,Month,Unemploy.Gender,Unemploy.u25,Unemploy.25+,Unemploy.allages
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Theft from person,5464,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Theft from shop,20876,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Other thefts handling stolen property,43515,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Fraud deception and related offences,5162,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Controlled drug offences,15863,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Importation of drugs,29,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Cultivation or manufacture of drugs,345,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Possession of drugs for sale or supply,3563,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Possession of drugs for personal use,11247,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Other drug offences,679,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Weapons and Explosives Offences,2472,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Explosives chemical weapons offences,50,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Discharging a firearm,134,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Possession of a firearm,198,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Offensive weapons offences (n.e.c.),1977,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Fireworks offences,113,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Damage to property and to the environment,27337,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Arson,1723,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Criminal damage (not arson),25366,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Litter offences,248,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Public order and other social code offences,32620,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Disorderly conduct,26807,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Trespass offences,2816,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Liquor licensing offences,1272,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Prostitution offences,129,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Regulated betting/money collection/trading offences,292,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Social code offences (n.e.c.),1304,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Offences against government justice procedures and organisation of crime,9762,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Offences against government and its agents,325,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Organisation of crime and conspiracy to commit crime,4,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Perverting the course of justice,55,0,0,0,0,0
2014,Limerick,109,168,125,6,99,290,217,0,150,0,24,12,3,133,64,74,47, Offences while in custody breach of court orders,9378,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Homicide offences,105,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Murder,52,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Manslaughter,7,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Infanticide,0,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Dangerous driving leading to death,46,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Sexual offences,1969,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Rape of a male or female,480,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Defilement of a boy or girl less than  years old,126,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Sexual offence involving mentally impaired person,12,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Aggravated sexual assault,5,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Sexual assault (not aggravated),1241,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Other sexual offences,105,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Attempts/threats to murder assaults harassments and related offences,15155,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Murder-attempt,15,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Murder-threat,415,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Harassment and related offences,1495,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Assault causing harm poisoning,3162,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Other assault,10068,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Dangerous or negligent acts,7232,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Dangerous driving causing serious bodily harm,13,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Driving/in charge of a vehicle while over legal alcohol limit,6481,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Driving/in charge of a vehicle under the influence of drugs,265,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Endangerment with potential for serious harm/death,73,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Abandoning a child child neglect and cruelty,248,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Unseaworthy/dangerous use of boat or ship,1,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, False alarm/interference with aircraft or air transport facilities,5,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Endangering traffic offences,146,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Kidnapping and related offences,124,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, False imprisonment,60,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Abduction of person under  years of age,33,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Human trafficking offences,31,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Robbery extortion and hijacking offences,2650,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Robbery of an establishment or institution,848,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Robbery of cash or goods in transit,26,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Robbery from the person,1656,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Blackmail or extortion,22,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Carjacking hijacking/unlawful seizure of aircraft/vessel,98,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Burglary and related offences,27682,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Aggravated burglary,315,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Burglary (not aggravated),26724,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Possession of an article (with intent to burgle steal demand),643,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Theft and related offences,77620,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Theft/taking of vehicle and related offences,7765,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Theft from person,5464,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Theft from shop,20876,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Other thefts handling stolen property,43515,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Fraud deception and related offences,5162,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Controlled drug offences,15863,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Importation of drugs,29,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Cultivation or manufacture of drugs,345,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Possession of drugs for sale or supply,3563,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Possession of drugs for personal use,11247,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Other drug offences,679,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Weapons and Explosives Offences,2472,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Explosives chemical weapons offences,50,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Discharging a firearm,134,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Possession of a firearm,198,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Offensive weapons offences (n.e.c.),1977,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Fireworks offences,113,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Damage to property and to the environment,27337,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Arson,1723,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Criminal damage (not arson),25366,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Litter offences,248,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Public order and other social code offences,32620,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Disorderly conduct,26807,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Trespass offences,2816,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Liquor licensing offences,1272,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Prostitution offences,129,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Regulated betting/money collection/trading offences,292,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Social code offences (n.e.c.),1304,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Offences against government justice procedures and organisation of crime,9762,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Offences against government and its agents,325,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Organisation of crime and conspiracy to commit crime,4,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Perverting the course of justice,55,0,0,0,0,0
2014,Lucan,388,540,209,19,573,1028,699,2,457,0,105,9,9,470,237,280,162, Offences while in custody breach of court orders,9378,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Homicide offences,105,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder,52,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Manslaughter,7,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Infanticide,0,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous driving leading to death,46,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual offences,1969,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Rape of a male or female,480,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Defilement of a boy or girl less than  years old,126,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual offence involving mentally impaired person,12,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Aggravated sexual assault,5,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual assault (not aggravated),1241,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other sexual offences,105,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Attempts/threats to murder assaults harassments and related offences,15155,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder-attempt,15,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder-threat,415,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Harassment and related offences,1495,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Assault causing harm poisoning,3162,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other assault,10068,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous or negligent acts,7232,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous driving causing serious bodily harm,13,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Driving/in charge of a vehicle while over legal alcohol limit,6481,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Driving/in charge of a vehicle under the influence of drugs,265,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Endangerment with potential for serious harm/death,73,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Abandoning a child child neglect and cruelty,248,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Unseaworthy/dangerous use of boat or ship,1,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, False alarm/interference with aircraft or air transport facilities,5,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Endangering traffic offences,146,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Kidnapping and related offences,124,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, False imprisonment,60,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Abduction of person under  years of age,33,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Human trafficking offences,31,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery extortion and hijacking offences,2650,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery of an establishment or institution,848,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery of cash or goods in transit,26,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery from the person,1656,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Blackmail or extortion,22,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Carjacking hijacking/unlawful seizure of aircraft/vessel,98,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Burglary and related offences,27682,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Aggravated burglary,315,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Burglary (not aggravated),26724,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of an article (with intent to burgle steal demand),643,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft and related offences,77620,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft/taking of vehicle and related offences,7765,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft from person,5464,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft from shop,20876,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other thefts handling stolen property,43515,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fraud deception and related offences,5162,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Controlled drug offences,15863,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Importation of drugs,29,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Cultivation or manufacture of drugs,345,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of drugs for sale or supply,3563,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of drugs for personal use,11247,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other drug offences,679,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Weapons and Explosives Offences,2472,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Explosives chemical weapons offences,50,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Discharging a firearm,134,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of a firearm,198,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offensive weapons offences (n.e.c.),1977,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fireworks offences,113,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Damage to property and to the environment,27337,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Arson,1723,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Criminal damage (not arson),25366,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Litter offences,248,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Public order and other social code offences,32620,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Disorderly conduct,26807,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Trespass offences,2816,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Liquor licensing offences,1272,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Prostitution offences,129,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Regulated betting/money collection/trading offences,292,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Social code offences (n.e.c.),1304,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences against government justice procedures and organisation of crime,9762,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences against government and its agents,325,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Organisation of crime and conspiracy to commit crime,4,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Perverting the course of justice,55,0,0,0,0,0
2014,Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences while in custody breach of court orders,9378,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Homicide offences,105,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder,52,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Manslaughter,7,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Infanticide,0,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous driving leading to death,46,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual offences,1969,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Rape of a male or female,480,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Defilement of a boy or girl less than  years old,126,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual offence involving mentally impaired person,12,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Aggravated sexual assault,5,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual assault (not aggravated),1241,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other sexual offences,105,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Attempts/threats to murder assaults harassments and related offences,15155,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder-attempt,15,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder-threat,415,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Harassment and related offences,1495,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Assault causing harm poisoning,3162,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other assault,10068,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous or negligent acts,7232,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous driving causing serious bodily harm,13,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Driving/in charge of a vehicle while over legal alcohol limit,6481,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Driving/in charge of a vehicle under the influence of drugs,265,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Endangerment with potential for serious harm/death,73,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Abandoning a child child neglect and cruelty,248,0,0,0,0,0
2014,North.Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Unseaworthy/dangerous use of boat or ship,1,0,0,0,0,0
